Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Bwd Packets,act_data_pkt_fwd,Active Mean,Idle Mean,Inbound,Label,LabelID
216763,200,0,88000.0,0.0,440.0,0.0,405973.3441592892,922.6666912711116,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
36458,158,0,69232.0,0.0,438.17721518987344,0.0,1898952.2189917169,4333.753908607165,438.18867924528297,16.099048565063175,0,0,0,0,440.9620253164557,438.17721518987344,0.0,158,0,157,0.0,0.0,1,DrDoS_DNS,2
226,2,0,2896.0,0.0,1448.0,0.0,12814159.2920354,8849.557522123894,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
27647,170,0,74800.0,0.0,440.0,0.0,2705537.6713567474,6148.949253083517,440.0,0.0,0,0,0,0,442.5882352941177,440.0,0.0,170,0,169,0.0,0.0,1,DrDoS_DNS,2
46,2,0,2944.0,0.0,1472.0,0.0,64000000.0,43478.260869565216,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,340.0,0.0,170.0,0.0,340000000.0,2000000.0,170.0,0.0,0,0,0,0,255.0,170.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
48,2,0,2944.0,0.0,1472.0,0.0,61333333.33333333,41666.66666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2896.0,0.0,1448.0,0.0,2896000000.0,2000000.0,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
110220,200,0,88000.0,0.0,440.0,0.0,798403.1936127745,1814.5527127563053,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2928.0,0.0,1464.0,0.0,1464000000.0,1000000.0,1464.0,0.0,0,0,0,0,2196.0,1464.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2928.0,0.0,1464.0,0.0,2928000000.0,2000000.0,1464.0,0.0,0,0,0,0,2196.0,1464.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
61503,170,0,74800.0,0.0,440.0,0.0,1216200.8357315904,2764.092808480887,440.0,0.0,0,0,0,0,442.5882352941177,440.0,0.0,170,0,169,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,694.0,0.0,347.0,0.0,694000000.0,2000000.0,347.0,0.0,0,0,0,0,520.5,347.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
17895,200,0,88000.0,0.0,440.0,0.0,4917574.741547918,11176.306230790722,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
3,2,0,2896.0,0.0,1448.0,0.0,965333333.3333333,666666.6666666666,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2928.0,0.0,1464.0,0.0,2928000000.0,2000000.0,1464.0,0.0,0,0,0,0,2196.0,1464.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
179,2,0,2944.0,0.0,1472.0,0.0,16446927.374301678,11173.1843575419,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
30646,200,0,88000.0,0.0,440.0,0.0,2871500.3589375447,6526.137179403511,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
115967,150,0,65424.0,0.0,436.16,0.0,564160.493933619,1293.4714185932205,436.1854304635762,33.0344071080462,0,0,0,0,439.0933333333333,436.16,0.0,150,0,149,0.0,0.0,1,DrDoS_DNS,2
17526,200,0,88000.0,0.0,440.0,0.0,5021111.4914983455,11411.617026132602,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
44,2,0,2944.0,0.0,1472.0,0.0,66909090.909090914,45454.545454545456,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
124179,150,0,65424.0,0.0,436.16,0.0,526852.3663421351,1207.933708598072,436.1854304635762,33.0344071080462,0,0,0,0,439.0933333333333,436.16,0.0,150,0,149,0.0,0.0,1,DrDoS_DNS,2
31486,200,0,88000.0,0.0,440.0,0.0,2794892.968303373,6352.029473416756,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,1370.0,0.0,685.0,0.0,685000000.0,1000000.0,685.0,0.0,0,0,0,0,1027.5,685.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
46,2,0,2848.0,0.0,1424.0,0.0,61913043.47826087,43478.260869565216,1424.0,0.0,0,0,0,0,2136.0,1424.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
11,2,0,2944.0,0.0,1472.0,0.0,267636363.6363637,181818.18181818185,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
26605,170,0,74800.0,0.0,440.0,0.0,2811501.5974440896,6389.776357827476,440.0,0.0,0,0,0,0,442.5882352941177,440.0,0.0,170,0,169,0.0,0.0,1,DrDoS_DNS,2
48,2,0,2944.0,0.0,1472.0,0.0,61333333.33333333,41666.66666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
6,2,0,2944.0,0.0,1472.0,0.0,490666666.6666666,333333.3333333333,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
21739,194,0,84928.0,0.0,437.7731958762887,0.0,3906711.440268641,8924.053544321265,437.7846153846154,21.81871818243465,0,0,0,0,440.0412371134021,437.7731958762886,0.0,194,0,193,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
48,2,0,2944.0,0.0,1472.0,0.0,61333333.33333333,41666.66666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
55554,200,0,88000.0,0.0,440.0,0.0,1584044.353241891,3600.100802822479,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
46,2,0,2944.0,0.0,1472.0,0.0,64000000.0,43478.260869565216,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2928.0,0.0,1464.0,0.0,2928000000.0,2000000.0,1464.0,0.0,0,0,0,0,2196.0,1464.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
48,2,0,2944.0,0.0,1472.0,0.0,61333333.33333333,41666.66666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,74.0,0.0,37.0,0.0,37000000.0,1000000.0,37.0,0.0,0,0,0,0,55.5,37.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
160935,200,0,88000.0,0.0,440.0,0.0,546804.6105570572,1242.7377512660391,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
30556,158,0,69232.0,0.0,438.17721518987344,0.0,2265741.589213248,5170.833878779945,438.18867924528297,16.099048565063175,0,0,0,0,440.9620253164557,438.17721518987344,0.0,158,0,157,0.0,0.0,1,DrDoS_DNS,2
3,2,0,2944.0,0.0,1472.0,0.0,981333333.3333333,666666.6666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
34116,200,0,87280.0,0.0,436.4,0.0,2558330.4021573453,5862.351975612616,436.41791044776113,35.82044775839549,0,0,0,0,438.6,436.4,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
850,4,0,5592.0,0.0,1398.0,0.0,6578823.529411765,4705.882352941177,1398.0,0.0,0,0,0,0,1747.5,1398.0,0.0,4,0,3,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
233,2,0,2944.0,0.0,1472.0,0.0,12635193.13304721,8583.690987124464,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2736.0,0.0,1368.0,0.0,2736000000.0,2000000.0,1368.0,0.0,0,0,0,0,2052.0,1368.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
217,2,0,2944.0,0.0,1472.0,0.0,13566820.276497696,9216.589861751152,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2848.0,0.0,1424.0,0.0,2848000000.0,2000000.0,1424.0,0.0,0,0,0,0,2136.0,1424.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2896.0,0.0,1448.0,0.0,2896000000.0,2000000.0,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
48,2,0,2944.0,0.0,1472.0,0.0,61333333.33333333,41666.66666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
48374,200,0,88000.0,0.0,440.0,0.0,1819159.052383512,4134.452391780708,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
34,2,0,2896.0,0.0,1448.0,0.0,85176470.58823529,58823.52941176471,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
48,2,0,2944.0,0.0,1472.0,0.0,61333333.33333333,41666.66666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
48,2,0,2944.0,0.0,1472.0,0.0,61333333.33333333,41666.66666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,544.0,0.0,272.0,0.0,544000000.0,2000000.0,272.0,0.0,0,0,0,0,408.0,272.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
15293839,400,0,176000.0,0.0,440.0,0.0,11507.90197281402,26.154322665486408,440.0,0.0,0,0,0,0,441.1,440.0,0.0,400,0,399,19233.0,15256838.0,1,DrDoS_DNS,2
46,2,0,2944.0,0.0,1472.0,0.0,64000000.0,43478.260869565216,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2896.0,0.0,1448.0,0.0,2896000000.0,2000000.0,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
210,2,0,2944.0,0.0,1472.0,0.0,14019047.619047618,9523.809523809525,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
49,2,0,2944.0,0.0,1472.0,0.0,60081632.653061226,40816.32653061225,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2928.0,0.0,1464.0,0.0,1464000000.0,1000000.0,1464.0,0.0,0,0,0,0,2196.0,1464.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
3,2,0,854.0,0.0,427.0,0.0,284666666.6666667,666666.6666666666,427.0,0.0,0,0,0,0,640.5,427.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2896.0,0.0,1448.0,0.0,2896000000.0,2000000.0,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2896.0,0.0,1448.0,0.0,2896000000.0,2000000.0,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2896.0,0.0,1448.0,0.0,2896000000.0,2000000.0,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
44,2,0,2944.0,0.0,1472.0,0.0,66909090.909090914,45454.545454545456,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,1952.0,0.0,976.0,0.0,976000000.0,1000000.0,976.0,0.0,0,0,0,0,1464.0,976.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,2944.0,0.0,1472.0,0.0,1472000000.0,1000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
47,2,0,2944.0,0.0,1472.0,0.0,62638297.872340426,42553.19148936171,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
2,2,0,854.0,0.0,427.0,0.0,427000000.0,1000000.0,427.0,0.0,0,0,0,0,640.5,427.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
50,2,0,2944.0,0.0,1472.0,0.0,58880000.0,40000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
21252,194,0,84928.0,0.0,437.7731958762887,0.0,3996235.648409561,9128.552606813477,437.7846153846154,21.81871818243465,0,0,0,0,440.0412371134021,437.7731958762886,0.0,194,0,193,0.0,0.0,1,DrDoS_DNS,2
3,2,0,2944.0,0.0,1472.0,0.0,981333333.3333333,666666.6666666666,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
22347,200,0,88000.0,0.0,440.0,0.0,3937888.7546426817,8949.747169642458,440.0,0.0,0,0,0,0,442.2,440.0,0.0,200,0,199,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2896.0,0.0,1448.0,0.0,2896000000.0,2000000.0,1448.0,0.0,0,0,0,0,2172.0,1448.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
1,2,0,2944.0,0.0,1472.0,0.0,2944000000.0,2000000.0,1472.0,0.0,0,0,0,0,2208.0,1472.0,0.0,2,0,1,0.0,0.0,1,DrDoS_DNS,2
